5.500000000000000000e+00 -4.133625604777389526e+03 -2.399255496687828781e-01 2.216822861824709889e-01 -4.133625604777389526e+03 -2.399255496698344814e-01 2.216942090086178041e-01 -4.133625604777389526e+03 -2.399255496698344814e-01 1.924011445965021494e-01
5.549999999999999822e+00 -4.133625068953810114e+03 -2.393959826665650326e-01 2.217294961899085592e-01 -4.133625068953810114e+03 -2.393959826632681143e-01 2.217414239937056664e-01 -4.133625068953810114e+03 -2.393959826632681143e-01 1.923238382220375797e-01
5.599999999999999645e+00 -4.133624551278193394e+03 -2.388471067427531125e-01 2.217311645121213814e-01 -4.133624551278193394e+03 -2.388471067438899809e-01 2.217430704850471557e-01 -4.133624551278193394e+03 -2.388471067438757700e-01 1.922083037305810649e-01
5.650000000000000355e+00 -4.133624044556407171e+03 -2.383638679283848205e-01 2.217751631668249956e-01 -4.133624044556407171e+03 -2.383638679297916951e-01 2.217870730509332589e-01 -4.133624044556407171e+03 -2.383638679297632734e-01 1.921315435799755278e-01
5.700000000000000178e+00 -4.133623541801811371e+03 -2.378641353578814233e-01 2.217789649147761111e-01 -4.133623541801811371e+03 -2.378641353583077489e-01 2.217908520746334489e-01 -4.133623541801811371e+03 -2.378641353583077489e-01 1.920212175296143187e-01
5.750000000000000000e+00 -4.133623384405203979e+03 -2.374290480256604496e-01 2.218270237284656332e-01 -4.133623384405203979e+03 -2.374290480261294078e-01 2.218389206150277460e-01 -4.133623384405203979e+03 -2.374290480261436187e-01 1.919512146453143941e-01
5.799999999999999822e+00 -4.133622918263841711e+03 -2.369785683305849489e-01 2.218381967596485538e-01 -4.133622918263841711e+03 -2.369785683304428403e-01 2.218500709114010760e-01 -4.133622918263841711e+03 -2.369785683304286295e-01 1.918504764070974034e-01
5.849999999999999645e+00 -4.133622673403715453e+03 -2.365883970812063808e-01 2.218917054719184989e-01 -4.133622673403715453e+03 -2.365883970822011406e-01 2.219035600816710030e-01 -4.133622673403715453e+03 -2.365883970822153515e-01 1.917882949013147709e-01
5.900000000000000355e+00 -4.133622244092341134e+03 -2.361762570105696568e-01 2.219031589235669344e-01 -4.133622244092341134e+03 -2.361762570102570180e-01 2.219149885226840979e-01 -4.133622244092341134e+03 -2.361762570102570180e-01 1.916909496117540357e-01
5.950000000000000178e+00 -4.133621841680011130e+03 -2.358191567622043294e-01 2.219536037404452600e-01 -4.133621841680011130e+03 -2.358191567622611728e-01 2.219654315735368755e-01 -4.133621841680011130e+03 -2.358191567622611728e-01 1.916292064456968092e-01
