# hBN Fig5 panel C: chi neglected, single resonant cavity mode
# omega_res = 165.199 meV ; axis = [1, 0, 0] ; nmodes = 7
# col0 = lambda ; cols 1..7 = frequency (meV) ; cols 8..14 = photon character ; cols 15..21 = IR intensity (arb. u.)
1.50150150e-03 -2.92799521e-02 -3.73048560e-03 -3.73048220e-03 9.92461170e+01 1.64673505e+02 1.65198899e+02 1.65725912e+02 1.10511440e-16 1.24012391e-07 7.29117807e-08 2.03271906e-16 7.08251033e-01 1.08076179e-04 7.05960666e-01 7.34359308e-07 5.81654950e-07 5.81654252e-07 2.48915399e-03 1.81839259e-02 2.57577038e-02 1.82429205e-02
1.65165165e-03 -2.92799520e-02 -3.73048482e-03 -3.73048268e-03 9.92461170e+01 1.64621061e+02 1.65198899e+02 1.65778709e+02 1.15069416e-16 8.96384939e-08 1.30407567e-07 3.12518179e-16 7.08361731e-01 9.82510716e-05 7.05849593e-01 7.34359308e-07 5.81654976e-07 5.81654227e-07 2.48915399e-03 1.81810649e-02 2.57577038e-02 1.82457718e-02
1.80180180e-03 -2.92799521e-02 -3.73048622e-03 -3.73048381e-03 9.92461170e+01 1.64568633e+02 1.65198899e+02 1.65831522e+02 7.45355362e-18 1.60359586e-07 6.39209873e-08 1.78684414e-16 7.08472699e-01 9.00634824e-05 7.05738214e-01 7.34359308e-07 5.81654875e-07 5.81654327e-07 2.48915399e-03 1.81781960e-02 2.57577038e-02 1.82486301e-02
1.95195195e-03 -2.92799521e-02 -3.73048600e-03 -3.73048315e-03 9.92461170e+01 1.64516222e+02 1.65198899e+02 1.65884352e+02 4.50166061e-17 1.72387967e-07 7.25070935e-08 3.88822180e-17 7.08583870e-01 8.31355222e-05 7.05626595e-01 7.34359308e-07 5.81654886e-07 5.81654316e-07 2.48915399e-03 1.81753209e-02 2.57577038e-02 1.82514936e-02
2.10210210e-03 -2.92799521e-02 -3.73048509e-03 -3.73048221e-03 9.92461170e+01 1.64463828e+02 1.65198899e+02 1.65937198e+02 3.87807201e-17 1.48696926e-07 1.35837469e-07 6.26132959e-17 7.08695197e-01 7.71972707e-05 7.05514785e-01 7.34359308e-07 5.81655000e-07 5.81654202e-07 2.48915399e-03 1.81724409e-02 2.57577039e-02 1.82543611e-02
2.25225225e-03 -2.92799521e-02 -3.73048586e-03 -3.73048183e-03 9.92461170e+01 1.64411451e+02 1.65198899e+02 1.65990062e+02 1.81583329e-16 1.59779276e-07 1.45033738e-07 3.26047257e-17 7.08806645e-01 7.20507860e-05 7.05402817e-01 7.34359308e-07 5.81654999e-07 5.81654203e-07 2.48915399e-03 1.81695569e-02 2.57577039e-02 1.82572317e-02
2.40240240e-03 -2.92799521e-02 -3.73048494e-03 -3.73048253e-03 9.92461170e+01 1.64359090e+02 1.65198899e+02 1.66042942e+02 4.32345833e-18 1.77141413e-07 1.46971542e-07 4.63141939e-16 7.08918188e-01 6.75476119e-05 7.05290718e-01 7.34359308e-07 5.81654994e-07 5.81654208e-07 2.48915399e-03 1.81666695e-02 2.57577039e-02 1.82601048e-02
2.55255255e-03 -2.92799521e-02 -3.73048460e-03 -3.73048140e-03 9.92461170e+01 1.64306746e+02 1.65198899e+02 1.66095839e+02 5.35570221e-18 1.18088657e-07 2.14159286e-07 2.31556077e-16 7.09029806e-01 6.35742230e-05 7.05178509e-01 7.34359308e-07 5.81654941e-07 5.81654261e-07 2.48915399e-03 1.81637792e-02 2.57577039e-02 1.82629798e-02
2.70270270e-03 -2.92799521e-02 -3.73048507e-03 -3.73048323e-03 9.92461170e+01 1.64254419e+02 1.65198899e+02 1.66148752e+02 5.83527805e-18 1.51146025e-07 2.10255393e-07 1.79246269e-16 7.09141483e-01 6.00423217e-05 7.05066205e-01 7.34359308e-07 5.81654981e-07 5.81654221e-07 2.48915399e-03 1.81608865e-02 2.57577039e-02 1.82658563e-02
2.85285285e-03 -2.92799521e-02 -3.73048448e-03 -3.73048209e-03 9.92461170e+01 1.64202109e+02 1.65198899e+02 1.66201683e+02 6.81176769e-17 1.85147269e-07 2.01072535e-07 1.69172539e-16 7.09253207e-01 5.68821995e-05 7.04953817e-01 7.34359308e-07 5.81655000e-07 5.81654202e-07 2.48915399e-03 1.81579917e-02 2.57577039e-02 1.82687341e-02
3.00300300e-03 -2.92799521e-02 -3.73048638e-03 -3.73048306e-03 9.92461170e+01 1.64149816e+02 1.65198899e+02 1.66254630e+02 2.47322354e-17 2.37450358e-07 1.62475018e-07 1.80012805e-16 7.09364969e-01 5.40380896e-05 7.04841357e-01 7.34359308e-07 5.81654974e-07 5.81654228e-07 2.48915399e-03 1.81550949e-02 2.57577039e-02 1.82716128e-02
3.15315315e-03 -2.92799521e-02 -3.73048535e-03 -3.73048340e-03 9.92461170e+01 1.64097539e+02 1.65198899e+02 1.66307594e+02 1.67859921e-17 2.23098789e-07 2.03697734e-07 4.27646680e-17 7.09476759e-01 5.14648472e-05 7.04728831e-01 7.34359308e-07 5.81655000e-07 5.81654202e-07 2.48915399e-03 1.81521965e-02 2.57577039e-02 1.82744923e-02
3.30330330e-03 -2.92799521e-02 -3.73048529e-03 -3.73048230e-03 9.92461170e+01 1.64045279e+02 1.65198899e+02 1.66360575e+02 5.14959533e-17 2.01585107e-07 2.43984052e-07 1.62389429e-16 7.09588572e-01 4.91255360e-05 7.04616247e-01 7.34359308e-07 5.81654995e-07 5.81654207e-07 2.48915399e-03 1.81492966e-02 2.57577039e-02 1.82773723e-02
3.45345345e-03 -2.92799521e-02 -3.73048426e-03 -3.73048257e-03 9.92461170e+01 1.63993036e+02 1.65198899e+02 1.66413572e+02 1.51017117e-16 1.79726236e-07 2.77805855e-07 3.74914065e-17 7.09700403e-01 4.69896431e-05 7.04503610e-01 7.34359308e-07 5.81654967e-07 5.81654235e-07 2.48915399e-03 1.81463953e-02 2.57577039e-02 1.82802528e-02
3.60360360e-03 -2.92799521e-02 -3.73048542e-03 -3.73048312e-03 9.92461170e+01 1.63940809e+02 1.65198899e+02 1.66466586e+02 1.98701346e-17 2.59237885e-07 2.28035253e-07 1.52310445e-17 7.09812246e-01 4.50317413e-05 7.04390923e-01 7.34359308e-07 5.81654998e-07 5.81654204e-07 2.48915399e-03 1.81434928e-02 2.57577039e-02 1.82831336e-02
3.75375375e-03 -2.92799521e-02 -3.73048441e-03 -3.73048154e-03 9.92461170e+01 1.63888599e+02 1.65198899e+02 1.66519617e+02 4.57267348e-17 2.44120046e-07 2.64103027e-07 5.26706600e-17 7.09924099e-01 4.32304717e-05 7.04278192e-01 7.34359308e-07 5.81655000e-07 5.81654202e-07 2.48915399e-03 1.81405891e-02 2.57577039e-02 1.82860147e-02
3.90390390e-03 -2.92799521e-02 -3.73048476e-03 -3.73048100e-03 9.92461170e+01 1.63836406e+02 1.65198899e+02 1.66572665e+02 1.40861457e-16 1.97048301e-07 3.17917482e-07 4.43799625e-16 7.10035957e-01 4.15677612e-05 7.04165420e-01 7.34359308e-07 5.81654960e-07 5.81654242e-07 2.48915399e-03 1.81376843e-02 2.57577039e-02 1.82888959e-02
4.05405405e-03 -2.92799521e-02 -3.73048577e-03 -3.73048181e-03 9.92461170e+01 1.63784230e+02 1.65198899e+02 1.66625730e+02 5.10890268e-17 3.13383854e-07 2.29474564e-07 9.55155877e-18 7.10147818e-01 4.00282145e-05 7.04052608e-01 7.34359308e-07 5.81654982e-07 5.81654220e-07 2.48915399e-03 1.81347786e-02 2.57577039e-02 1.82917772e-02
4.20420420e-03 -2.92799521e-02 -3.73048480e-03 -3.73048234e-03 9.92461170e+01 1.63732071e+02 1.65198899e+02 1.66678811e+02 1.24463425e-16 2.71276397e-07 2.97757438e-07 2.66582656e-16 7.10259680e-01 3.85986354e-05 7.03939760e-01 7.34359308e-07 5.81655000e-07 5.81654202e-07 2.48915399e-03 1.81318718e-02 2.57577039e-02 1.82946585e-02
4.35435435e-03 -2.92799521e-02 -3.73048553e-03 -3.73048388e-03 9.92461170e+01 1.63679928e+02 1.65198899e+02 1.66731909e+02 4.46021209e-17 3.80623992e-07 1.70798177e-07 1.17755004e-16 7.10371540e-01 3.72676480e-05 7.03826877e-01 7.34359308e-07 5.81654899e-07 5.81654303e-07 2.48915399e-03 1.81289642e-02 2.57577039e-02 1.82975397e-02
