# step       rmse_trn   rmse_gl_trn   lr      
# If there is no available reference data, rmse_*_{val,trn} will print nan
 962300      2.81e-04      2.03e-05    4.0e-06
 962400      3.19e-04      2.30e-05    4.0e-06
 962500      2.16e-04      1.56e-05    4.0e-06
 962600      3.35e-04      2.42e-05    4.0e-06
 962700      2.03e-04      1.46e-05    4.0e-06
 962800      2.36e-04      1.70e-05    4.0e-06
 962900      1.89e-04      1.36e-05    4.0e-06
 963000      1.25e-04      9.03e-06    4.0e-06
 963100      1.17e-04      8.42e-06    4.0e-06
 963200      2.62e-04      1.89e-05    4.0e-06
 963300      1.65e-04      1.19e-05    4.0e-06
 963400      1.97e-04      1.42e-05    4.0e-06
 963500      2.16e-04      1.56e-05    4.0e-06
 963600      2.38e-04      1.72e-05    4.0e-06
 963700      4.40e-04      3.18e-05    4.0e-06
 963800      3.56e-04      2.57e-05    4.0e-06
 963900      1.52e-04      1.10e-05    4.0e-06
 964000      1.69e-04      1.22e-05    4.0e-06
 964100      1.57e-04      1.13e-05    4.0e-06
 964200      2.51e-04      1.81e-05    4.0e-06
 964300      3.26e-04      2.35e-05    4.0e-06
 964400      9.71e-05      7.01e-06    4.0e-06
 964500      2.09e-04      1.51e-05    4.0e-06
 964600      1.57e-04      1.13e-05    4.0e-06
 964700      3.01e-04      2.17e-05    4.0e-06
 964800      3.40e-04      2.46e-05    4.0e-06
 964900      3.25e-04      2.35e-05    4.0e-06
 965000      2.31e-04      1.67e-05    3.9e-06
 965100      1.75e-04      1.27e-05    3.9e-06
 965200      7.79e-04      5.62e-05    3.9e-06
 965300      2.72e-04      1.96e-05    3.9e-06
 965400      2.47e-04      1.79e-05    3.9e-06
 965500      8.73e-05      6.30e-06    3.9e-06
 965600      1.50e-04      1.08e-05    3.9e-06
 965700      3.67e-04      2.65e-05    3.9e-06
 965800      2.17e-04      1.56e-05    3.9e-06
 965900      3.40e-04      2.45e-05    3.9e-06
 966000      2.04e-04      1.48e-05    3.9e-06
 966100      1.91e-04      1.38e-05    3.9e-06
 966200      2.54e-04      1.83e-05    3.9e-06
 966300      2.12e-04      1.53e-05    3.9e-06
 966400      3.31e-04      2.39e-05    3.9e-06
 966500      1.33e-04      9.57e-06    3.9e-06
 966600      3.46e-04      2.50e-05    3.9e-06
 966700      1.97e-04      1.42e-05    3.9e-06
 966800      2.36e-04      1.71e-05    3.9e-06
 966900      1.83e-04      1.32e-05    3.9e-06
 967000      2.02e-04      1.46e-05    3.9e-06
 967100      2.22e-04      1.60e-05    3.9e-06
 967200      5.05e-04      3.64e-05    3.9e-06
 967300      2.04e-04      1.47e-05    3.9e-06
 967400      2.56e-04      1.85e-05    3.9e-06
 967500      2.64e-04      1.91e-05    3.9e-06
 967600      2.58e-04      1.86e-05    3.9e-06
 967700      3.18e-04      2.29e-05    3.9e-06
 967800      3.55e-04      2.56e-05    3.9e-06
 967900      2.90e-04      2.09e-05    3.9e-06
 968000      2.36e-04      1.71e-05    3.9e-06
 968100      3.45e-04      2.49e-05    3.9e-06
 968200      1.49e-04      1.08e-05    3.9e-06
 968300      2.55e-04      1.84e-05    3.9e-06
 968400      2.18e-04      1.57e-05    3.9e-06
 968500      1.65e-04      1.19e-05    3.9e-06
 968600      2.48e-04      1.79e-05    3.9e-06
 968700      3.28e-04      2.36e-05    3.9e-06
 968800      1.32e-04      9.50e-06    3.9e-06
 968900      1.99e-04      1.44e-05    3.9e-06
 969000      3.00e-04      2.17e-05    3.9e-06
 969100      2.91e-04      2.10e-05    3.9e-06
 969200      2.70e-04      1.95e-05    3.9e-06
 969300      3.62e-04      2.61e-05    3.9e-06
 969400      2.22e-04      1.60e-05    3.9e-06
 969500      3.59e-04      2.59e-05    3.9e-06
 969600      2.60e-04      1.88e-05    3.9e-06
 969700      1.76e-04      1.27e-05    3.9e-06
 969800      3.72e-04      2.68e-05    3.9e-06
 969900      2.96e-04      2.14e-05    3.9e-06
 970000      2.57e-04      1.85e-05    3.8e-06
 970100      1.54e-04      1.11e-05    3.8e-06
 970200      1.68e-04      1.21e-05    3.8e-06
 970300      2.45e-04      1.77e-05    3.8e-06
 970400      2.14e-04      1.55e-05    3.8e-06
 970500      2.90e-04      2.10e-05    3.8e-06
 970600      2.88e-04      2.08e-05    3.8e-06
 970700      2.08e-04      1.50e-05    3.8e-06
 970800      2.00e-04      1.45e-05    3.8e-06
 970900      1.71e-04      1.23e-05    3.8e-06
 971000      2.59e-04      1.87e-05    3.8e-06
 971100      1.40e-04      1.01e-05    3.8e-06
 971200      2.80e-04      2.02e-05    3.8e-06
 971300      5.36e-04      3.87e-05    3.8e-06
 971400      2.85e-04      2.05e-05    3.8e-06
 971500      3.25e-04      2.35e-05    3.8e-06
 971600      3.40e-04      2.46e-05    3.8e-06
 971700      2.11e-04      1.52e-05    3.8e-06
 971800      2.86e-04      2.07e-05    3.8e-06
 971900      2.01e-04      1.45e-05    3.8e-06
 972000      2.05e-04      1.48e-05    3.8e-06
 972100      9.25e-05      6.67e-06    3.8e-06
 972200      3.05e-04      2.20e-05    3.8e-06
 972300      1.63e-04      1.17e-05    3.8e-06
 972400      3.72e-04      2.69e-05    3.8e-06
 972500      3.32e-04      2.40e-05    3.8e-06
 972600      1.41e-04      1.02e-05    3.8e-06
 972700      2.96e-04      2.14e-05    3.8e-06
 972800      4.10e-04      2.96e-05    3.8e-06
 972900      3.48e-04      2.51e-05    3.8e-06
 973000      1.93e-04      1.39e-05    3.8e-06
 973100      2.10e-04      1.52e-05    3.8e-06
 973200      1.76e-04      1.27e-05    3.8e-06
 973300      2.59e-04      1.87e-05    3.8e-06
 973400      2.36e-04      1.70e-05    3.8e-06
 973500      1.27e-04      9.14e-06    3.8e-06
 973600      2.33e-04      1.68e-05    3.8e-06
 973700      2.42e-04      1.75e-05    3.8e-06
 973800      3.05e-04      2.20e-05    3.8e-06
 973900      1.62e-04      1.17e-05    3.8e-06
 974000      2.98e-04      2.15e-05    3.8e-06
 974100      1.65e-04      1.19e-05    3.8e-06
 974200      1.93e-04      1.40e-05    3.8e-06
 974300      1.54e-04      1.11e-05    3.8e-06
 974400      5.71e-04      4.12e-05    3.8e-06
 974500      2.91e-04      2.10e-05    3.8e-06
 974600      2.74e-04      1.98e-05    3.8e-06
 974700      2.92e-04      2.11e-05    3.8e-06
 974800      1.93e-04      1.39e-05    3.8e-06
 974900      3.08e-04      2.22e-05    3.8e-06
 975000      1.37e-04      9.90e-06    3.7e-06
 975100      1.71e-04      1.24e-05    3.7e-06
 975200      4.57e-04      3.30e-05    3.7e-06
 975300      4.32e-04      3.11e-05    3.7e-06
 975400      2.58e-04      1.86e-05    3.7e-06
 975500      3.91e-04      2.82e-05    3.7e-06
 975600      3.03e-04      2.19e-05    3.7e-06
 975700      1.23e-04      8.87e-06    3.7e-06
 975800      2.44e-04      1.76e-05    3.7e-06
 975900      1.39e-04      1.01e-05    3.7e-06
 976000      1.65e-04      1.19e-05    3.7e-06
 976100      1.21e-04      8.70e-06    3.7e-06
 976200      2.74e-04      1.98e-05    3.7e-06
 976300      2.08e-04      1.50e-05    3.7e-06
 976400      3.04e-04      2.19e-05    3.7e-06
 976500      2.60e-04      1.88e-05    3.7e-06
 976600      2.71e-04      1.95e-05    3.7e-06
 976700      1.76e-04      1.27e-05    3.7e-06
 976800      2.39e-04      1.73e-05    3.7e-06
 976900      2.77e-04      2.00e-05    3.7e-06
 977000      2.59e-04      1.87e-05    3.7e-06
 977100      2.47e-04      1.79e-05    3.7e-06
 977200      3.30e-04      2.38e-05    3.7e-06
 977300      1.86e-04      1.34e-05    3.7e-06
 977400      4.90e-04      3.53e-05    3.7e-06
 977500      2.57e-04      1.85e-05    3.7e-06
 977600      2.66e-04      1.92e-05    3.7e-06
 977700      1.49e-04      1.08e-05    3.7e-06
 977800      2.25e-04      1.62e-05    3.7e-06
 977900      1.94e-04      1.40e-05    3.7e-06
 978000      2.29e-04      1.65e-05    3.7e-06
 978100      3.38e-04      2.44e-05    3.7e-06
 978200      1.67e-04      1.21e-05    3.7e-06
 978300      2.10e-04      1.52e-05    3.7e-06
 978400      2.01e-04      1.45e-05    3.7e-06
 978500      2.34e-04      1.69e-05    3.7e-06
 978600      4.52e-04      3.26e-05    3.7e-06
 978700      1.78e-04      1.28e-05    3.7e-06
 978800      2.05e-04      1.48e-05    3.7e-06
 978900      2.24e-04      1.62e-05    3.7e-06
 979000      1.88e-04      1.36e-05    3.7e-06
 979100      3.46e-04      2.50e-05    3.7e-06
 979200      3.32e-04      2.40e-05    3.7e-06
 979300      1.68e-04      1.21e-05    3.7e-06
 979400      2.49e-04      1.79e-05    3.7e-06
 979500      1.92e-04      1.39e-05    3.7e-06
 979600      1.54e-04      1.11e-05    3.7e-06
 979700      2.75e-04      1.98e-05    3.7e-06
 979800      2.07e-04      1.49e-05    3.7e-06
 979900      1.97e-04      1.42e-05    3.7e-06
 980000      2.02e-04      1.46e-05    3.5e-06
 980100      2.70e-04      1.95e-05    3.5e-06
 980200      1.55e-04      1.12e-05    3.5e-06
 980300      3.02e-04      2.18e-05    3.5e-06
 980400      4.04e-04      2.91e-05    3.5e-06
 980500      3.92e-04      2.83e-05    3.5e-06
 980600      3.47e-04      2.50e-05    3.5e-06
 980700      3.35e-04      2.42e-05    3.5e-06
 980800      4.59e-04      3.31e-05    3.5e-06
 980900      2.36e-04      1.70e-05    3.5e-06
 981000      2.26e-04      1.63e-05    3.5e-06
 981100      2.25e-04      1.62e-05    3.5e-06
 981200      2.58e-04      1.86e-05    3.5e-06
 981300      1.72e-04      1.24e-05    3.5e-06
 981400      1.72e-04      1.24e-05    3.5e-06
 981500      1.32e-04      9.52e-06    3.5e-06
 981600      1.32e-04      9.52e-06    3.5e-06
 981700      1.67e-04      1.21e-05    3.5e-06
 981800      1.69e-04      1.22e-05    3.5e-06
 981900      2.13e-04      1.54e-05    3.5e-06
 982000      1.88e-04      1.36e-05    3.5e-06
 982100      2.52e-04      1.82e-05    3.5e-06
 982200      1.91e-04      1.38e-05    3.5e-06
 982300      2.73e-04      1.97e-05    3.5e-06
 982400      1.50e-04      1.08e-05    3.5e-06
 982500      1.51e-04      1.09e-05    3.5e-06
 982600      1.97e-04      1.42e-05    3.5e-06
 982700      2.45e-04      1.77e-05    3.5e-06
 982800      1.84e-04      1.33e-05    3.5e-06
 982900      8.85e-05      6.39e-06    3.5e-06
 983000      3.25e-04      2.35e-05    3.5e-06
 983100      2.21e-04      1.60e-05    3.5e-06
 983200      2.68e-04      1.93e-05    3.5e-06
 983300      3.00e-04      2.16e-05    3.5e-06
 983400      2.88e-04      2.08e-05    3.5e-06
 983500      2.66e-04      1.92e-05    3.5e-06
 983600      1.63e-04      1.18e-05    3.5e-06
 983700      2.96e-04      2.14e-05    3.5e-06
 983800      1.69e-04      1.22e-05    3.5e-06
 983900      2.60e-04      1.88e-05    3.5e-06
 984000      1.21e-04      8.77e-06    3.5e-06
 984100      9.93e-05      7.17e-06    3.5e-06
 984200      2.78e-04      2.01e-05    3.5e-06
 984300      3.69e-04      2.66e-05    3.5e-06
 984400      1.96e-04      1.41e-05    3.5e-06
 984500      2.25e-04      1.63e-05    3.5e-06
 984600      4.48e-04      3.23e-05    3.5e-06
 984700      4.26e-04      3.07e-05    3.5e-06
 984800      3.38e-04      2.44e-05    3.5e-06
 984900      1.91e-04      1.38e-05    3.5e-06
 985000      3.12e-04      2.25e-05    3.4e-06
 985100      2.00e-04      1.44e-05    3.4e-06
 985200      3.15e-04      2.27e-05    3.4e-06
 985300      1.35e-04      9.73e-06    3.4e-06
 985400      3.67e-04      2.65e-05    3.4e-06
 985500      2.44e-04      1.76e-05    3.4e-06
 985600      2.25e-04      1.62e-05    3.4e-06
 985700      2.32e-04      1.68e-05    3.4e-06
 985800      3.27e-04      2.36e-05    3.4e-06
 985900      1.62e-04      1.17e-05    3.4e-06
 986000      2.21e-04      1.59e-05    3.4e-06
 986100      2.11e-04      1.52e-05    3.4e-06
 986200      1.35e-04      9.74e-06    3.4e-06
 986300      3.28e-04      2.37e-05    3.4e-06
 986400      2.54e-04      1.83e-05    3.4e-06
 986500      1.95e-04      1.41e-05    3.4e-06
 986600      3.09e-04      2.23e-05    3.4e-06
 986700      4.36e-04      3.15e-05    3.4e-06
 986800      2.48e-04      1.79e-05    3.4e-06
 986900      3.49e-04      2.52e-05    3.4e-06
 987000      3.83e-04      2.76e-05    3.4e-06
 987100      2.74e-04      1.98e-05    3.4e-06
 987200      1.14e-04      8.22e-06    3.4e-06
 987300      1.78e-04      1.29e-05    3.4e-06
 987400      2.18e-04      1.57e-05    3.4e-06
 987500      2.04e-04      1.47e-05    3.4e-06
 987600      2.59e-04      1.87e-05    3.4e-06
 987700      1.88e-04      1.36e-05    3.4e-06
 987800      2.75e-04      1.98e-05    3.4e-06
 987900      2.42e-04      1.74e-05    3.4e-06
 988000      3.64e-04      2.63e-05    3.4e-06
 988100      2.93e-04      2.11e-05    3.4e-06
 988200      2.60e-04      1.88e-05    3.4e-06
 988300      1.77e-04      1.28e-05    3.4e-06
 988400      3.32e-04      2.39e-05    3.4e-06
 988500      2.20e-04      1.59e-05    3.4e-06
 988600      1.72e-04      1.24e-05    3.4e-06
 988700      2.30e-04      1.66e-05    3.4e-06
 988800      5.19e-05      3.75e-06    3.4e-06
 988900      9.21e-05      6.65e-06    3.4e-06
 989000      1.97e-04      1.42e-05    3.4e-06
 989100      1.91e-04      1.38e-05    3.4e-06
 989200      2.15e-04      1.55e-05    3.4e-06
 989300      2.63e-04      1.90e-05    3.4e-06
 989400      2.28e-04      1.64e-05    3.4e-06
 989500      1.22e-04      8.84e-06    3.4e-06
 989600      1.27e-04      9.17e-06    3.4e-06
 989700      3.68e-04      2.65e-05    3.4e-06
 989800      2.21e-04      1.59e-05    3.4e-06
 989900      1.77e-04      1.28e-05    3.4e-06
 990000      1.73e-04      1.25e-05    3.3e-06
 990100      1.20e-04      8.63e-06    3.3e-06
 990200      5.21e-04      3.76e-05    3.3e-06
 990300      1.65e-04      1.19e-05    3.3e-06
 990400      1.39e-04      1.00e-05    3.3e-06
 990500      2.19e-04      1.58e-05    3.3e-06
 990600      4.11e-04      2.96e-05    3.3e-06
 990700      1.25e-04      9.04e-06    3.3e-06
 990800      3.09e-04      2.23e-05    3.3e-06
 990900      2.45e-04      1.77e-05    3.3e-06
 991000      4.02e-04      2.90e-05    3.3e-06
 991100      3.77e-04      2.72e-05    3.3e-06
 991200      1.96e-04      1.42e-05    3.3e-06
 991300      4.12e-04      2.98e-05    3.3e-06
 991400      2.34e-04      1.69e-05    3.3e-06
 991500      3.36e-04      2.42e-05    3.3e-06
 991600      2.26e-04      1.63e-05    3.3e-06
 991700      1.53e-04      1.10e-05    3.3e-06
 991800      1.94e-04      1.40e-05    3.3e-06
 991900      1.84e-04      1.33e-05    3.3e-06
 992000      1.08e-04      7.80e-06    3.3e-06
 992100      1.47e-04      1.06e-05    3.3e-06
 992200      2.65e-04      1.91e-05    3.3e-06
 992300      1.37e-04      9.92e-06    3.3e-06
 992400      8.69e-05      6.27e-06    3.3e-06
 992500      4.38e-04      3.16e-05    3.3e-06
 992600      3.74e-04      2.70e-05    3.3e-06
 992700      2.71e-04      1.95e-05    3.3e-06
 992800      1.28e-04      9.23e-06    3.3e-06
 992900      2.12e-04      1.53e-05    3.3e-06
 993000      3.88e-04      2.80e-05    3.3e-06
 993100      1.97e-04      1.42e-05    3.3e-06
 993200      1.44e-04      1.04e-05    3.3e-06
 993300      1.86e-04      1.34e-05    3.3e-06
 993400      2.51e-04      1.81e-05    3.3e-06
 993500      1.44e-04      1.04e-05    3.3e-06
 993600      2.53e-04      1.83e-05    3.3e-06
 993700      2.98e-04      2.15e-05    3.3e-06
 993800      1.90e-04      1.37e-05    3.3e-06
 993900      1.65e-04      1.19e-05    3.3e-06
 994000      1.10e-04      7.95e-06    3.3e-06
 994100      2.73e-04      1.97e-05    3.3e-06
 994200      4.41e-04      3.18e-05    3.3e-06
 994300      3.10e-04      2.24e-05    3.3e-06
 994400      1.32e-04      9.55e-06    3.3e-06
 994500      3.04e-04      2.19e-05    3.3e-06
 994600      9.98e-05      7.20e-06    3.3e-06
 994700      3.17e-04      2.29e-05    3.3e-06
 994800      3.14e-04      2.26e-05    3.3e-06
 994900      1.32e-04      9.55e-06    3.3e-06
 995000      2.52e-04      1.82e-05    3.3e-06
 995100      2.66e-04      1.92e-05    3.3e-06
 995200      1.47e-04      1.06e-05    3.3e-06
 995300      2.00e-04      1.44e-05    3.3e-06
 995400      2.44e-04      1.76e-05    3.3e-06
 995500      2.30e-04      1.66e-05    3.3e-06
 995600      8.16e-05      5.89e-06    3.3e-06
 995700      2.32e-04      1.68e-05    3.3e-06
 995800      2.73e-04      1.97e-05    3.3e-06
 995900      1.28e-04      9.26e-06    3.3e-06
 996000      1.68e-04      1.21e-05    3.3e-06
 996100      2.03e-04      1.47e-05    3.3e-06
 996200      1.02e-04      7.39e-06    3.3e-06
 996300      3.77e-04      2.72e-05    3.3e-06
 996400      1.74e-04      1.26e-05    3.3e-06
 996500      2.33e-04      1.68e-05    3.3e-06
 996600      2.29e-04      1.66e-05    3.3e-06
 996700      1.90e-04      1.37e-05    3.3e-06
 996800      3.54e-04      2.56e-05    3.3e-06
 996900      2.30e-04      1.66e-05    3.3e-06
 997000      1.34e-04      9.69e-06    3.3e-06
 997100      8.58e-05      6.19e-06    3.3e-06
 997200      1.65e-04      1.19e-05    3.3e-06
 997300      2.47e-04      1.78e-05    3.3e-06
 997400      2.39e-04      1.73e-05    3.3e-06
 997500      1.54e-04      1.11e-05    3.3e-06
 997600      2.03e-04      1.47e-05    3.3e-06
 997700      6.46e-05      4.66e-06    3.3e-06
 997800      3.24e-04      2.34e-05    3.3e-06
 997900      4.13e-04      2.98e-05    3.3e-06
 998000      1.11e-04      8.01e-06    3.3e-06
 998100      2.57e-04      1.85e-05    3.3e-06
 998200      3.97e-04      2.86e-05    3.3e-06
 998300      1.51e-04      1.09e-05    3.3e-06
 998400      1.53e-04      1.10e-05    3.3e-06
 998500      2.04e-04      1.47e-05    3.3e-06
 998600      1.38e-04      9.95e-06    3.3e-06
 998700      3.38e-04      2.44e-05    3.3e-06
 998800      1.74e-04      1.26e-05    3.3e-06
 998900      1.59e-04      1.15e-05    3.3e-06
 999000      2.36e-04      1.71e-05    3.3e-06
 999100      3.29e-04      2.38e-05    3.3e-06
 999200      3.60e-04      2.60e-05    3.3e-06
 999300      2.17e-04      1.57e-05    3.3e-06
 999400      1.90e-04      1.37e-05    3.3e-06
 999500      9.65e-05      6.97e-06    3.3e-06
 999600      1.24e-04      8.98e-06    3.3e-06
 999700      1.11e-04      7.99e-06    3.3e-06
 999800      1.69e-04      1.22e-05    3.3e-06
 999900      9.86e-05      7.11e-06    3.3e-06
1000000      3.56e-04      2.57e-05    3.2e-06
1000100      1.71e-04      1.24e-05    3.2e-06
1000200      1.62e-04      1.17e-05    3.2e-06
1000300      2.52e-04      1.82e-05    3.2e-06
1000400      2.55e-04      1.84e-05    3.2e-06
1000500      2.27e-04      1.64e-05    3.2e-06
1000600      1.90e-04      1.37e-05    3.2e-06
1000700      1.80e-04      1.30e-05    3.2e-06
1000800      1.73e-04      1.25e-05    3.2e-06
1000900      1.76e-04      1.27e-05    3.2e-06
1001000      2.96e-04      2.14e-05    3.2e-06
1001100      1.72e-04      1.24e-05    3.2e-06
1001200      1.45e-04      1.05e-05    3.2e-06
1001300      1.54e-04      1.11e-05    3.2e-06
1001400      1.95e-04      1.41e-05    3.2e-06
1001500      1.54e-04      1.11e-05    3.2e-06
1001600      1.03e-04      7.43e-06    3.2e-06
1001700      1.31e-04      9.43e-06    3.2e-06
1001800      1.72e-04      1.24e-05    3.2e-06
1001900      2.00e-04      1.45e-05    3.2e-06
1002000      9.28e-05      6.70e-06    3.2e-06
1002100      3.11e-04      2.24e-05    3.2e-06
1002200      2.33e-04      1.68e-05    3.2e-06
1002300      2.88e-04      2.08e-05    3.2e-06
